PRODUCT_ID,PRODUCT_NAME,SUMMARY,PRICE,CATEGORY_IDS,IMAGE_URL
300026687,Slip On Vans Classic Slip on black white checker/white 11.5,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTkyMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMU55OW9NV0l2T0RjNU5qWTBPRGN6TkRjMU1DNXFjR2N8ZWY2ZWE2ZjBmNTZhMzNkYTNjYmNhZTA0Mjc4Njc2MDQ3ODA0OWFiZGRkZTk0Yzg2YjhhZjJiZWMwMTVmN2YxYw
300026688,Slip On Vans Classic Slip on black white checker/white 13.0,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTkyMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMU55OW9NV0l2T0RjNU5qWTBPRGN6TkRjMU1DNXFjR2N8ZWY2ZWE2ZjBmNTZhMzNkYTNjYmNhZTA0Mjc4Njc2MDQ3ODA0OWFiZGRkZTk0Yzg2YjhhZjJiZWMwMTVmN2YxYw
300026689,Slip On Vans Classic Slip on black white checker/white 14.0,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTkyMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMU55OW9NV0l2T0RjNU5qWTBPRGN6TkRjMU1DNXFjR2N8ZWY2ZWE2ZjBmNTZhMzNkYTNjYmNhZTA0Mjc4Njc2MDQ3ODA0OWFiZGRkZTk0Yzg2YjhhZjJiZWMwMTVmN2YxYw
300026690,Slip On Vans Classic Slip on black white checker/white 15.0,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTkyMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMU55OW9NV0l2T0RjNU5qWTBPRGN6TkRjMU1DNXFjR2N8ZWY2ZWE2ZjBmNTZhMzNkYTNjYmNhZTA0Mjc4Njc2MDQ3ODA0OWFiZGRkZTk0Yzg2YjhhZjJiZWMwMTVmN2YxYw
300026691,Slip On Vans Classic Slip on black white checker/white 7.0 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTkyMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMU55OW9NV0l2T0RjNU5qWTBPRGN6TkRjMU1DNXFjR2N8ZWY2ZWE2ZjBmNTZhMzNkYTNjYmNhZTA0Mjc4Njc2MDQ3ODA0OWFiZGRkZTk0Yzg2YjhhZjJiZWMwMTVmN2YxYw
300036392,Sneakers Vans Old Skool black/white 11.5                   ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300036393,Sneakers Vans Old Skool black/white 13.0                   ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300036394,Sneakers Vans Old Skool black/white 8.0                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300046029,T-Shirt Men Playboard Raster SS red M                      ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,59.46  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MjQ5N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobU9TOW9OMlV2T0RjNU5qWTBPVEEyTWpRek1DNXFjR2N8ZDYzMGI3YmVhZjJhOGRmMTAwZjYxM2YwZDJmNTgyNWExYTczZWFlMDc3OTZjNWZiNjc3ZTYyZjE2MzJkYmJhOA
300046030,T-Shirt Men Playboard Raster SS red S                      ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,59.46  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MjQ5N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobU9TOW9OMlV2T0RjNU5qWTBPVEEyTWpRek1DNXFjR2N8ZDYzMGI3YmVhZjJhOGRmMTAwZjYxM2YwZDJmNTgyNWExYTczZWFlMDc3OTZjNWZiNjc3ZTYyZjE2MzJkYmJhOA
300046031,T-Shirt Men Playboard Raster SS red XL                     ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,59.46  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MjQ5N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobU9TOW9OMlV2T0RjNU5qWTBPVEEyTWpRek1DNXFjR2N8ZDYzMGI3YmVhZjJhOGRmMTAwZjYxM2YwZDJmNTgyNWExYTczZWFlMDc3OTZjNWZiNjc3ZTYyZjE2MzJkYmJhOA
300046032,T-Shirt Men Playboard Raster SS white L                    ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNzQwMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobE5pOW9NR1l2T0RjNU5qWTBPVEV5TnprMk5pNXFjR2N8ODhkODYyNWIyODQxNDYzZjZjY2JiMzg1NDFjYzlmZWY0ZjYyMjIyNTRlNWZjNjhkNmVmOTBjOTQwZjllNDAxOQ
300046033,T-Shirt Men Playboard Raster SS white M                    ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNzQwMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobE5pOW9NR1l2T0RjNU5qWTBPVEV5TnprMk5pNXFjR2N8ODhkODYyNWIyODQxNDYzZjZjY2JiMzg1NDFjYzlmZWY0ZjYyMjIyNTRlNWZjNjhkNmVmOTBjOTQwZjllNDAxOQ
300046035,T-Shirt Men Playboard Raster SS white XL                   ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNzQwMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobE5pOW9NR1l2T0RjNU5qWTBPVEV5TnprMk5pNXFjR2N8ODhkODYyNWIyODQxNDYzZjZjY2JiMzg1NDFjYzlmZWY0ZjYyMjIyNTRlNWZjNjhkNmVmOTBjOTQwZjllNDAxOQ
300046036,T-Shirt Men Playboard Flower SS black L                    ,Classic t-shirt from Playboard with front print                                                                                                                                                                                                                                           ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNjgwN3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09DOW9OVEl2T0RjNU5qWTBPVE15TkRVM05DNXFjR2N8OGEyNDIyMzE2NDI5MTY0MWJmMjI2NGNhNmVjOTlmZGJmNmQxMzI2YTU2YzczMGM4Y2UwNzFiZGM4MjUxNTdlMQ
300046037,T-Shirt Men Playboard Flower SS black M                    ,Classic t-shirt from Playboard with front print                                                                                                                                                                                                                                           ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNjgwN3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09DOW9OVEl2T0RjNU5qWTBPVE15TkRVM05DNXFjR2N8OGEyNDIyMzE2NDI5MTY0MWJmMjI2NGNhNmVjOTlmZGJmNmQxMzI2YTU2YzczMGM4Y2UwNzFiZGM4MjUxNTdlMQ
300046038,T-Shirt Men Playboard Flower SS black S                    ,Classic t-shirt from Playboard with front print                                                                                                                                                                                                                                           ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNjgwN3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09DOW9OVEl2T0RjNU5qWTBPVE15TkRVM05DNXFjR2N8OGEyNDIyMzE2NDI5MTY0MWJmMjI2NGNhNmVjOTlmZGJmNmQxMzI2YTU2YzczMGM4Y2UwNzFiZGM4MjUxNTdlMQ
300046039,T-Shirt Men Playboard Flower SS black XL                   ,Classic t-shirt from Playboard with front print                                                                                                                                                                                                                                           ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNjgwN3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09DOW9OVEl2T0RjNU5qWTBPVE15TkRVM05DNXFjR2N8OGEyNDIyMzE2NDI5MTY0MWJmMjI2NGNhNmVjOTlmZGJmNmQxMzI2YTU2YzczMGM4Y2UwNzFiZGM4MjUxNTdlMQ
300050253,Slip On Vans Classic Slip On checkerboard/black/pewter 7.0 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,26.68  ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300050254,Slip On Vans Classic Slip On checkerboard/black/pewter 7.5 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,26.68  ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300050255,Slip On Vans Classic Slip On checkerboard/black/pewter 8.0 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,26.68  ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300050256,Slip On Vans Classic Slip On checkerboard/black/pewter 8.5 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,46.71  ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300050257,Slip On Vans Classic Slip On checkerboard/black/pewter 9.0 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,46.71  ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300050258,Slip On Vans Classic Slip On checkerboard/black/pewter 9.5 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,46.71  ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300060389,Snowboard Binding F2-FTWO Mondo LT black L                 ,Beginners and occasional riders will find the Mondo LT to be an extremly robust and high quality binding.                                                                                                                                                                                 ,46.71  ,shoes|F2-FTWO|snow|50100               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyODY4MHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd1pTOW9ZV1F2T0RjNU5qWTBPRGcyTlRneU1pNXFjR2N8Y2E0M2IwYWMwNDI4NDcwZmEwYWYwOGZhOTRlZTE4ZDE0MGEwYjg0NjI3ZmM2NWExOTEwYzQ5OWYxMTkwMzFjOQ
300062456,Helmet Women TSG Lotus Graphic Designs wms Butterfly LXL   ,The Lotus from TSG! One for the Ladies:                                                                                                                                                                                                                                                   ,46.71  ,helmet|TSG                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyNjQ4NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneFlTOW9Namt2T0RjNU5qWTBPRGt6TVRNMU9DNXFjR2N8YTg0MjVlMWJhM2M4YTY0MWFmYzMzMDI5NzRhZjUyMmM0ODI2ZWQ1YTRkNTA0Y2QwYzZmYzQ1ODc4OGNmOTQwNw
300062466,Sneakers Vans Old Skool black/white 7.0                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,46.71  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300065500,Slip On Vans Classic Slip On checkerboard/black/pewter 5.0 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,101.11 ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300065501,Slip On Vans Classic Slip On checkerboard/black/pewter 6.5 ,Comfy slip ons in subtle colours for understatement. With waffle rubber sole for good grip. Canvas upper.                                                                                                                                                                                 ,67.96  ,shoes|Vans                             ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTkyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5pOW9aREV2T0RjNU5qWTBPVFU0TmpjeE9DNXFjR2N8OWExNmUwOWI5YzNjZjc3YTgxODViZDYwMWMwOGZkYWY4Mjc2YTRkY2UzZmE1N2U2MWQ2NTA3YTFiOWYzNzJkZQ
300067366,T-Shirt Men Playboard Raster SS black L                    ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,59.46  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTQ5OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMFppOW9aV1l2T0RjNU5qWTBPVEU1TXpVd01pNXFjR2N8ZTc3ZjlkMmJjMWEwZWI3NDU5NjYwNGRkOTc2OTUyNGI2Nzg0OTBhYWYwNWY2MjBiYjgzNWNkODk3ZDI1Mzc0NQ
300067367,T-Shirt Men Playboard Raster SS black M                    ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,46.71  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTQ5OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMFppOW9aV1l2T0RjNU5qWTBPVEU1TXpVd01pNXFjR2N8ZTc3ZjlkMmJjMWEwZWI3NDU5NjYwNGRkOTc2OTUyNGI2Nzg0OTBhYWYwNWY2MjBiYjgzNWNkODk3ZDI1Mzc0NQ
300067368,T-Shirt Men Playboard Raster SS black S                    ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,46.71  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTQ5OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMFppOW9aV1l2T0RjNU5qWTBPVEU1TXpVd01pNXFjR2N8ZTc3ZjlkMmJjMWEwZWI3NDU5NjYwNGRkOTc2OTUyNGI2Nzg0OTBhYWYwNWY2MjBiYjgzNWNkODk3ZDI1Mzc0NQ
300067369,T-Shirt Men Playboard Raster SS black XL                   ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTQ5OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMFppOW9aV1l2T0RjNU5qWTBPVEU1TXpVd01pNXFjR2N8ZTc3ZjlkMmJjMWEwZWI3NDU5NjYwNGRkOTc2OTUyNGI2Nzg0OTBhYWYwNWY2MjBiYjgzNWNkODk3ZDI1Mzc0NQ
300067371,T-Shirt Men Playboard Raster SS purple M                   ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzMjc4NnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk9TOW9aREF2T0RjNU5qWTBPVEkxT1RBek9DNXFjR2N8Njk4N2RhMDZlYzlmYjY4MjZiNGYzOWEyNjkxNTM5YzM2YTJkOTY2NTQxNzJiMzFkOTdiNGE5N2Q2ZDQ3YzE2MA
300067372,T-Shirt Men Playboard Raster SS purple S                   ,Classic Playboard print tshirt. 100% cotton.                                                                                                                                                                                                                                              ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzMjc4NnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk9TOW9aREF2T0RjNU5qWTBPVEkxT1RBek9DNXFjR2N8Njk4N2RhMDZlYzlmYjY4MjZiNGYzOWEyNjkxNTM5YzM2YTJkOTY2NTQxNzJiMzFkOTdiNGE5N2Q2ZDQ3YzE2MA
300067374,T-Shirt Men Playboard Logo Tee black L                     ,T-Shirt from Playboard with logo front print.                                                                                                                                                                                                                                             ,26.68  ,shirts|Playboard					    ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMzIzMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneVlTOW9PVFF2T0RjNU5qWTBPVFV5TVRFNE1pNXFjR2N8MzZjMTNmMzFmZGMzNzZmYTg0N2M1YjM5ODc2NGM4YmU5NDllMDYxYTQwNjYwNGQzMmU1M2I4NDFiZTFiOTM2NQ
300067375,T-Shirt Men Playboard Logo Tee black M                     ,T-Shirt from Playboard with logo front print.                                                                                                                                                                                                                                             ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMzIzMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneVlTOW9PVFF2T0RjNU5qWTBPVFV5TVRFNE1pNXFjR2N8MzZjMTNmMzFmZGMzNzZmYTg0N2M1YjM5ODc2NGM4YmU5NDllMDYxYTQwNjYwNGQzMmU1M2I4NDFiZTFiOTM2NQ
300067376,T-Shirt Men Playboard Logo Tee black S                     ,T-Shirt from Playboard with logo front print.                                                                                                                                                                                                                                             ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMzIzMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneVlTOW9PVFF2T0RjNU5qWTBPVFV5TVRFNE1pNXFjR2N8MzZjMTNmMzFmZGMzNzZmYTg0N2M1YjM5ODc2NGM4YmU5NDllMDYxYTQwNjYwNGQzMmU1M2I4NDFiZTFiOTM2NQ
300067377,T-Shirt Men Playboard Logo Tee black XL                    ,T-Shirt from Playboard with logo front print.                                                                                                                                                                                                                                             ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMzIzMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneVlTOW9PVFF2T0RjNU5qWTBPVFV5TVRFNE1pNXFjR2N8MzZjMTNmMzFmZGMzNzZmYTg0N2M1YjM5ODc2NGM4YmU5NDllMDYxYTQwNjYwNGQzMmU1M2I4NDFiZTFiOTM2NQ
300068437,Slip On Vans Classic Slip on black white checker/white 11.5,The classic Vans Slip-on is a shoe that never goes out of style.                                                                                                                                                                                                                          ,26.68  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMTkyMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMU55OW9NV0l2T0RjNU5qWTBPRGN6TkRjMU1DNXFjR2N8ZWY2ZWE2ZjBmNTZhMzNkYTNjYmNhZTA0Mjc4Njc2MDQ3ODA0OWFiZGRkZTk0Yzg2YjhhZjJiZWMwMTVmN2YxYw
300076093,T-Shirt Men Playboard Logo Tee red L                       ,T-Shirt from Playboard with logo front print.                                                                                                                                                                                                                                             ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNzk4OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNFppOW9ZMlV2T0RjNU5qWTBPVE01TURFeE1DNXFjR2N8NDJlNzA3MGU5YTY1NzY4NzY4MDhiYzM1YzFjMDYyOGUxY2VjNTYzMzNhM2VjOTRmODUwMzE0ZDU1N2IyZTM3OQ
300076094,T-Shirt Men Playboard Logo Tee red M                       ,T-Shirt from Playboard with logo front print.                                                                                                                                                                                                                                             ,26.68  ,shirts|Playboard                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNzk4OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNFppOW9ZMlV2T0RjNU5qWTBPVE01TURFeE1DNXFjR2N8NDJlNzA3MGU5YTY1NzY4NzY4MDhiYzM1YzFjMDYyOGUxY2VjNTYzMzNhM2VjOTRmODUwMzE0ZDU1N2IyZTM3OQ
300076932,Sneakers Vans Old Skool black/white 4.0                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,50.96  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300076933,Sneakers Vans Old Skool black/white 4.5                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,26.68  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300076934,Sneakers Vans Old Skool black/white 5.0                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,26.68  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300076935,Sneakers Vans Old Skool black/white 6.0                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,59.46  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300076936,Sneakers Vans Old Skool black/white 7.5                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,59.46  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
